11:07:00 | Info | 'Database db_coordinates created (was missing).' | 
11:07:00 | Info | 'Server Running at 8080' | 
11:07:03 | Info | 'Server Running at 8080' | 
11:07:10 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:07:43 | Info | 'Server Running at 8080' | 
11:07:44 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:08:05 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:08:25 | Info | 'Server Running at 8080' | 
11:08:27 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:09:00 | Info | 'Server Running at 8080' | 
11:09:02 | Info | 'Server Running at 8080' | 
11:09:57 | Info | 'Server Running at 8080' | 
11:10:03 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:13:30 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:13:31 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:27 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:29 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:29 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:30 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:30 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:30 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:30 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:30 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:30 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:30 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:31 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:31 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:40 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:44 | Info | 'Server Running at 8080' | 
11:14:47 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:47 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:48 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:48 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:48 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:48 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:49 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:49 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:50 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:50 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:50 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:51 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:51 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:51 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:51 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:51 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:51 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:51 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:51 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:51 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:51 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:51 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:51 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:51 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:51 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:14:52 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:15:20 | Info | 'Server Running at 8080' | 
11:15:22 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:15:23 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:15:24 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:19:05 | Info | 'Server Running at 8080' | 
11:19:08 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:19:11 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:19:16 | Info | 'Server Running at 8080' | 
11:19:16 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:19:16 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:19:17 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:19:17 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:19:37 | Info | 'Server Running at 8080' | 
11:19:39 | Info | 'Server Running at 8080' | 
11:19:43 | Info | 'Server Running at 8080' | 
11:19:44 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:20:58 | Info | 'Server Running at 8080' | 
11:21:00 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:21:02 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:24:12 | Info | 'Server Running at 8080' | 
11:24:19 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:24:31 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:27:58 | Info | 'Server Running at 8080' | 
11:28:30 | Info | 'Server Running at 8080' | 
11:28:32 | Info | 'Server Running at 8080' | 
11:28:33 | Info | 'Server Running at 8080' | 
11:28:37 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:28:38 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:28:38 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:28:48 | Info | 'Server Running at 8080' | 
11:28:51 | Info | 'Server Running at 8080' | 
11:29:02 | Info | 'Server Running at 8080' | 
11:30:10 | Info | 'Server Running at 8080' | 
11:30:18 | Info | 'Server Running at 8080' | 
11:30:23 | Info | 'Server Running at 8080' | 
11:30:30 | Info | 'Server Running at 8080' | 
11:30:34 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:30:35 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:31:14 | Info | 'Server Running at 8080' | 
11:31:15 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:31:29 | Info | 'Server Running at 8080' | 
11:31:29 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:31:30 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:31:30 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:31:31 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:31:31 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:31:32 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:31:32 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:31:33 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:32:52 | Info | 'Server Running at 8080' | 
11:33:02 | Info | 'Server Running at 8080' | 
11:33:07 | Info | 'Server Running at 8080' | 
11:33:27 | Info | 'Server Running at 8080' | 
11:33:28 | Info | 'Server Running at 8080' | 
11:33:30 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:33:31 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:33:31 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:33:31 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:33:32 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:33:32 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:33:39 | Info | 'Server Running at 8080' | 
11:33:40 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:34:30 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:34:31 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:35:56 | Info | 'Server Running at 8080' | 
11:35:59 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:36:01 | Info | '[AUTH ROUTER] - Requested route "/"' | 
11:36:26 | Info | 'Server Running at 8080' | 
11:36:27 | Info | 'Server Running at 8080' | 
